Execution Time: 11-07-2024 11:42:48
site,fix_type,latitude,longitude,hacc,vacc,msl,sat_num,temp,volt,ts
UPMHN:2,14.655228878,121.059242956,0.0141,0.0171,60.4557,32,35.00,4.60*241107114223
UPMHN:2,14.655228914,121.059242958,0.0141,0.0152,60.4541,32,34.75,4.62*241107114225
UPMHN:2,14.655228897,121.059242978,0.0141,0.0163,60.4465,32,34.75,4.61*241107114227
UPMHN:2,14.655228898,121.059243003,0.0141,0.0179,60.4428,32,35.00,4.62*241107114229
UPMHN:2,14.655228924,121.059242980,0.0141,0.0202,60.4566,32,34.75,4.63*241107114231
UPMHN:2,14.655228834,121.059243009,0.0141,0.0208,60.4582,32,34.75,4.59*241107114233
UPMHN:2,14.655228847,121.059243045,0.0141,0.0184,60.4408,32,34.75,4.61*241107114235
UPMHN:2,14.655228909,121.059243056,0.0141,0.0181,60.4413,32,34.75,4.61*241107114237
UPMHN:2,14.655228932,121.059243023,0.0141,0.0212,60.4393,32,34.75,4.62*241107114239
UPMHN:2,14.655228848,121.059243016,0.0141,0.0166,60.4456,32,34.75,4.61*241107114241
UPMHN:2,14.655228859,121.059243041,0.0141,0.0169,60.4338,32,34.75,4.60*241107114243
UPMHN:2,14.655228896,121.059243009,0.0141,0.0228,60.4426,32,34.75,4.63*241107114245
UPMHN:2,14.655228841,121.059243010,0.0141,0.0177,60.4364,32,34.75,4.60*241107114247
UPMHN:2,14.655228859,121.059243066,0.0141,0.0163,60.4218,32,34.75,4.62*241107114249
UPMHN:2,14.655228868,121.059243021,0.0141,0.0199,60.4263,32,34.75,4.62*241107114251
UPMHN:2,14.655228920,121.059242990,0.0141,0.0174,60.4733,32,34.75,4.62*241107114253
UPMHN:2,14.655228939,121.059242986,0.0141,0.0202,60.4603,32,34.75,4.62*241107114255
UPMHN:2,14.655228896,121.059242978,0.0141,0.0145,60.4708,32,34.75,4.62*241107114257
UPMHN:2,14.655228940,121.059242952,0.0141,0.0168,60.4608,32,34.75,4.63*241107114259
UPMHN:2,14.655228947,121.059242916,0.0141,0.0192,60.4744,32,34.50,4.62*241107114301
UPMHN:2,14.655228973,121.059242925,0.0141,0.0207,60.4894,32,34.75,4.64*241107114303
UPMHN:2,14.655228934,121.059243044,0.0141,0.0164,60.4534,32,34.75,4.63*241107114305
UPMHN:2,14.655228924,121.059243050,0.0141,0.0171,60.4482,32,34.50,4.62*241107114307
UPMHN:2,14.655228878,121.059243038,0.0141,0.0153,60.4567,32,34.75,4.61*241107114309
UPMHN:2,14.655228930,121.059243019,0.0141,0.0178,60.4608,32,34.50,4.60*241107114311
UPMHN:2,14.655228933,121.059242979,0.0141,0.0198,60.4716,32,34.75,4.60*241107114313
UPMHN:2,14.655228875,121.059242990,0.0141,0.0167,60.4644,32,34.75,4.62*241107114315
UPMHN:2,14.655228942,121.059243022,0.0141,0.0147,60.4602,32,34.75,4.60*241107114317
UPMHN:2,14.655228985,121.059243015,0.0141,0.0167,60.4608,32,34.75,4.62*241107114319
UPMHN:2,14.655228926,121.059243022,0.0141,0.0156,60.4644,32,34.75,4.63*241107114321
UPMHN:2,14.655228977,121.059243020,0.0141,0.0158,60.4562,32,34.75,4.60*241107114323
UPMHN:2,14.655228925,121.059243009,0.0141,0.0176,60.4486,32,34.75,4.63*241107114325
UPMHN:2,14.655228889,121.059243029,0.0141,0.0148,60.4560,32,34.75,4.59*241107114327
UPMHN:2,14.655228920,121.059243039,0.0141,0.0156,60.4374,32,34.75,4.64*241107114329
UPMHN:2,14.655228892,121.059243033,0.0141,0.0154,60.4297,32,34.50,4.62*241107114331
UPMHN:2,14.655228801,121.059243043,0.0141,0.0157,60.4379,32,34.75,4.62*241107114333
UPMHN:2,14.655228863,121.059243034,0.0141,0.0171,60.4348,32,34.75,4.64*241107114335
UPMHN:2,14.655228905,121.059243004,0.0141,0.0183,60.4317,32,34.50,4.62*241107114337
UPMHN:2,14.655228914,121.059242975,0.0141,0.0144,60.4459,32,34.75,4.63*241107114339
UPMHN:2,14.655228931,121.059243019,0.0141,0.0133,60.4469,32,34.75,4.60*241107114341
UPMHN:2,14.655228939,121.059243011,0.0141,0.0150,60.4353,32,34.50,4.60*241107114343
UPMHN:2,14.655228852,121.059243001,0.0141,0.0170,60.4274,32,34.75,4.62*241107114345
UPMHN:2,14.655228874,121.059242996,0.0141,0.0163,60.4162,32,34.75,4.59*241107114347
UPMHN:2,14.655228867,121.059243015,0.0141,0.0176,60.4012,32,34.50,4.61*241107114349
UPMHN:2,14.655228948,121.059242978,0.0141,0.0155,60.4406,32,34.75,4.60*241107114351
UPMHN:2,14.655228952,121.059242977,0.0141,0.0165,60.4562,32,34.75,4.60*241107114353
UPMHN:2,14.655228932,121.059242984,0.0141,0.0162,60.4484,32,34.75,4.61*241107114355
UPMHN:2,14.655228944,121.059242979,0.0141,0.0157,60.4391,32,34.75,4.60*241107114357
UPMHN:2,14.655228961,121.059243005,0.0141,0.0166,60.4247,32,34.75,4.60*241107114359
UPMHN:2,14.655228965,121.059243013,0.0141,0.0183,60.4339,32,34.75,4.65*241107114401
UPMHN:2,14.655228899,121.059242964,0.0141,0.0173,60.4436,32,34.75,4.62*241107114403
UPMHN:2,14.655228903,121.059243015,0.0141,0.0177,60.4310,32,34.75,4.60*241107114405
UPMHN:2,14.655228926,121.059243022,0.0141,0.0177,60.4371,32,34.75,4.62*241107114407
UPMHN:2,14.655228890,121.059242976,0.0141,0.0166,60.4606,32,34.75,4.63*241107114409
UPMHN:2,14.655228937,121.059242981,0.0141,0.0178,60.4552,32,34.75,4.63*241107114411
UPMHN:2,14.655228967,121.059243006,0.0141,0.0181,60.4474,32,34.75,4.62*241107114413
UPMHN:2,14.655228922,121.059242987,0.0141,0.0155,60.4506,32,34.75,4.60*241107114415
UPMHN:2,14.655228920,121.059242958,0.0141,0.0152,60.4511,32,34.75,4.60*241107114417
UPMHN:2,14.655228957,121.059242951,0.0141,0.0155,60.4370,32,34.75,4.62*241107114419
UPMHN:2,14.655228894,121.059242954,0.0141,0.0141,60.4412,32,34.75,4.63*241107114421
UPMHN:2,14.655228894,121.059242977,0.0141,0.0141,60.4414,32,34.75,4.62*241107114423
UPMHN:2,14.655228916,121.059242990,0.0141,0.0136,60.4395,32,34.75,4.60*241107114425
UPMHN:2,14.655228913,121.059242923,0.0141,0.0160,60.4495,32,34.75,4.60*241107114427
UPMHN:2,14.655228928,121.059242987,0.0141,0.0160,60.4456,32,34.75,4.61*241107114429
UPMHN:2,14.655228958,121.059243009,0.0141,0.0151,60.4455,32,34.75,4.59*241107114431
UPMHN:2,14.655228874,121.059242968,0.0141,0.0133,60.4611,32,34.75,4.62*241107114433
UPMHN:2,14.655228911,121.059242956,0.0141,0.0167,60.4668,32,34.75,4.62*241107114435
UPMHN:2,14.655228934,121.059242990,0.0141,0.0193,60.4649,32,34.75,4.63*241107114437
UPMHN:2,14.655228955,121.059243030,0.0141,0.0139,60.4406,32,34.75,4.60*241107114439
UPMHN:2,14.655228978,121.059243038,0.0141,0.0142,60.4207,32,34.75,4.62*241107114441
UPMHN:2,14.655228964,121.059243042,0.0141,0.0143,60.4192,32,34.75,4.60*241107114443
UPMHN:2,14.655228872,121.059242998,0.0141,0.0122,60.4470,32,34.75,4.62*241107114445
UPMHN:2,14.655228909,121.059243009,0.0141,0.0124,60.4343,32,34.75,4.60*241107114447
UPMHN:2,14.655228926,121.059243027,0.0141,0.0140,60.4251,32,34.75,4.60*241107114449
UPMHN:2,14.655228880,121.059242990,0.0141,0.0122,60.4538,32,34.75,4.64*241107114451
UPMHN:2,14.655228889,121.059242965,0.0141,0.0139,60.4519,32,34.75,4.62*241107114453
UPMHN:2,14.655228883,121.059242980,0.0141,0.0161,60.4571,32,34.75,4.59*241107114455
UPMHN:2,14.655228875,121.059242982,0.0141,0.0115,60.4546,32,34.75,4.61*241107114457
UPMHN:2,14.655228885,121.059242987,0.0141,0.0134,60.4590,32,34.75,4.60*241107114459
UPMHN:2,14.655228913,121.059243006,0.0141,0.0170,60.4552,32,34.75,4.61*241107114501
UPMHN:2,14.655228915,121.059243024,0.0141,0.0114,60.4489,32,34.75,4.60*241107114503
UPMHN:2,14.655228970,121.059242969,0.0141,0.0143,60.4558,32,34.75,4.64*241107114505
UPMHN:2,14.655229016,121.059242948,0.0141,0.0184,60.4672,32,35.00,4.62*241107114507
UPMHN:2,14.655228918,121.059242999,0.0141,0.0147,60.4557,32,34.75,4.62*241107114509
UPMHN:2,14.655228942,121.059243027,0.0141,0.0151,60.4633,32,34.75,4.60*241107114511
UPMHN:2,14.655228988,121.059243072,0.0141,0.0190,60.4399,32,35.00,4.62*241107114513
UPMHN:2,14.655228903,121.059243026,0.0141,0.0164,60.4491,32,34.75,4.63*241107114515
UPMHN:2,14.655228926,121.059243030,0.0141,0.0182,60.4436,32,35.00,4.62*241107114517
UPMHN:2,14.655228979,121.059243044,0.0141,0.0182,60.4219,32,34.75,4.60*241107114519
UPMHN:2,14.655228982,121.059243015,0.0141,0.0141,60.4330,32,35.00,4.61*241107114521
UPMHN:2,14.655228972,121.059243035,0.0141,0.0151,60.4258,32,35.00,4.64*241107114523
UPMHN:2,14.655228988,121.059243023,0.0141,0.0157,60.4373,32,34.75,4.60*241107114525
UPMHN:2,14.655228894,121.059243031,0.0141,0.0146,60.4273,32,34.75,4.61*241107114527
UPMHN:2,14.655228872,121.059243054,0.0141,0.0164,60.4290,32,35.00,4.61*241107114529
UPMHN:2,14.655228902,121.059243074,0.0141,0.0181,60.4123,32,35.00,4.63*241107114531
UPMHN:2,14.655228875,121.059243031,0.0141,0.0153,60.4326,32,34.75,4.63*241107114533
UPMHN:2,14.655228867,121.059243041,0.0141,0.0142,60.4403,32,35.00,4.62*241107114535
UPMHN:2,14.655228935,121.059243052,0.0141,0.0136,60.4310,32,35.00,4.61*241107114537
UPMHN:2,14.655228900,121.059243035,0.0141,0.0118,60.4422,32,35.00,4.61*241107114539
UPMHN:2,14.655228908,121.059243052,0.0141,0.0148,60.4478,32,35.00,4.61*241107114541
UPMHN:2,14.655228874,121.059243061,0.0141,0.0194,60.4339,32,35.00,4.60*241107114543
UPMHN:2,14.655228834,121.059243023,0.0141,0.0144,60.4408,32,35.00,4.62*241107114545
UPMHN:2,14.655228858,121.059243017,0.0141,0.0164,60.4394,32,35.00,4.62*241107114547
UPMHN:2,14.655228929,121.059243012,0.0141,0.0165,60.4521,32,35.00,4.62*241107114549
UPMHN:2,14.655228870,121.059242948,0.0141,0.0118,60.4486,32,35.00,4.60*241107114551
UPMHN:2,14.655228934,121.059242935,0.0141,0.0131,60.4521,32,35.00,4.61*241107114553
UPMHN:2,14.655228957,121.059242917,0.0141,0.0159,60.4623,32,35.00,4.62*241107114555
UPMHN:2,14.655228889,121.059242900,0.0141,0.0133,60.4544,32,35.00,4.59*241107114557
UPMHN:2,14.655228888,121.059242912,0.0141,0.0144,60.4488,32,35.00,4.60*241107114559
UPMHN:2,14.655228903,121.059242956,0.0141,0.0142,60.4472,32,35.00,4.64*241107114601
UPMHN:2,14.655228897,121.059242909,0.0141,0.0138,60.4522,32,35.00,4.60*241107114603
UPMHN:2,14.655228941,121.059242877,0.0141,0.0144,60.4535,32,35.00,4.61*241107114605
UPMHN:2,14.655229010,121.059242910,0.0141,0.0169,60.4459,32,35.00,4.60*241107114607
UPMHN:2,14.655228845,121.059242937,0.0141,0.0141,60.4490,32,35.00,4.60*241107114609
UPMHN:2,14.655228865,121.059243002,0.0141,0.0132,60.4314,32,35.00,4.61*241107114611
UPMHN:2,14.655228887,121.059243004,0.0141,0.0155,60.4295,32,35.00,4.63*241107114613
UPMHN:2,14.655228941,121.059242877,0.0141,0.0142,60.4448,32,35.00,4.60*241107114615
UPMHN:2,14.655229000,121.059242858,0.0141,0.0187,60.4363,32,35.00,4.62*241107114617
UPMHN:2,14.655229007,121.059242846,0.0141,0.0201,60.4347,32,35.00,4.60*241107114619
UPMHN:2,14.655228855,121.059242955,0.0141,0.0137,60.4568,32,35.00,4.60*241107114621
UPMHN:2,14.655228854,121.059242957,0.0141,0.0159,60.4434,32,35.00,4.62*241107114623
UPMHN:2,14.655228881,121.059242967,0.0141,0.0145,60.4461,32,35.00,4.60*241107114625
UPMHN:2,14.655228867,121.059242927,0.0141,0.0121,60.4552,32,35.00,4.60*241107114627
UPMHN:2,14.655228917,121.059242977,0.0141,0.0171,60.4555,32,35.00,4.60*241107114629
UPMHN:2,14.655228918,121.059243027,0.0141,0.0235,60.4425,32,35.00,4.62*241107114631
UPMHN:2,14.655228847,121.059242925,0.0141,0.0124,60.4566,32,35.00,4.62*241107114633
UPMHN:2,14.655228912,121.059242909,0.0141,0.0145,60.4504,32,35.00,4.60*241107114635
UPMHN:2,14.655229005,121.059242884,0.0141,0.0169,60.4468,32,35.00,4.59*241107114637
UPMHN:2,14.655228863,121.059242959,0.0141,0.0134,60.4680,32,35.00,4.64*241107114639
UPMHN:2,14.655228814,121.059242967,0.0141,0.0178,60.4645,32,35.00,4.62*241107114641
UPMHN:2,14.655228852,121.059242969,0.0141,0.0199,60.4545,32,35.00,4.60*241107114643
UPMHN:2,14.655228881,121.059242900,0.0141,0.0111,60.4626,32,35.00,4.64*241107114645
UPMHN:2,14.655228870,121.059242881,0.0141,0.0147,60.4593,32,35.00,4.59*241107114647
UPMHN:2,14.655228927,121.059242847,0.0141,0.0143,60.4646,32,35.00,4.63*241107114649
UPMHN:2,14.655228832,121.059242964,0.0141,0.0131,60.4574,32,35.00,4.60*241107114651
UPMHN:2,14.655228892,121.059242969,0.0141,0.0121,60.4584,32,35.00,4.64*241107114653
UPMHN:2,14.655228950,121.059242994,0.0141,0.0119,60.4469,32,35.00,4.61*241107114655
UPMHN:2,14.655228837,121.059242954,0.0141,0.0112,60.4671,32,35.25,4.61*241107114657
UPMHN:2,14.655228850,121.059242965,0.0141,0.0137,60.4771,32,35.00,4.60*241107114659
UPMHN:2,14.655228921,121.059242974,0.0141,0.0159,60.4768,32,35.00,4.61*241107114701
UPMHN:2,14.655228870,121.059242975,0.0141,0.0144,60.4367,32,35.00,4.62*241107114703
UPMHN:2,14.655228881,121.059242979,0.0141,0.0148,60.4545,32,35.00,4.62*241107114705
UPMHN:2,14.655228871,121.059243068,0.0141,0.0172,60.4507,32,35.25,4.62*241107114707
UPMHN:2,14.655228895,121.059242995,0.0141,0.0116,60.4720,32,35.00,4.60*241107114709
UPMHN:2,14.655228951,121.059242993,0.0141,0.0143,60.4621,32,35.25,4.64*241107114711
UPMHN:2,14.655228930,121.059242998,0.0141,0.0165,60.4574,32,35.00,4.62*241107114713
UPMHN:2,14.655228900,121.059242999,0.0141,0.0132,60.4584,32,35.00,4.63*241107114715
UPMHN:2,14.655228955,121.059242963,0.0141,0.0200,60.4468,32,35.00,4.64*241107114717
UPMHN:2,14.655228963,121.059242987,0.0141,0.0231,60.4341,32,35.25,4.63*241107114719
UPMHN:2,14.655228873,121.059243022,0.0141,0.0132,60.4491,32,35.25,4.61*241107114721
UPMHN:2,14.655228867,121.059243088,0.0141,0.0158,60.4424,32,35.00,4.63*241107114723
UPMHN:2,14.655228946,121.059243092,0.0141,0.0168,60.4361,32,35.25,4.61*241107114725
UPMHN:2,14.655228870,121.059243008,0.0141,0.0129,60.4636,32,35.25,4.62*241107114727
UPMHN:2,14.655228922,121.059242991,0.0141,0.0150,60.4629,32,35.00,4.62*241107114729
UPMHN:2,14.655228879,121.059243078,0.0141,0.0197,60.4542,32,35.00,4.61*241107114731
UPMHN:2,14.655228885,121.059243101,0.0141,0.0100,60.4292,32,35.25,4.62*241107114733
UPMHN:2,14.655228903,121.059243094,0.0141,0.0104,60.4146,32,35.00,4.60*241107114735
UPMHN:2,14.655228975,121.059243063,0.0141,0.0140,60.4247,32,35.25,4.61*241107114737
UPMHN:2,14.655228935,121.059242990,0.0141,0.0105,60.4471,32,35.25,4.62*241107114739
UPMHN:2,14.655228910,121.059243009,0.0141,0.0136,60.4270,32,35.25,4.63*241107114741
UPMHN:2,14.655228978,121.059243038,0.0141,0.0156,60.4089,32,35.25,4.62*241107114743
UPMHN:2,14.655228915,121.059243009,0.0141,0.0100,60.4480,32,35.25,4.60*241107114745
UPMHN:2,14.655228921,121.059242996,0.0141,0.0124,60.4517,32,35.25,4.61*241107114747
UPMHN:2,14.655228945,121.059243048,0.0141,0.0165,60.4536,32,35.25,4.62*241107114749
UPMHN:2,14.655228911,121.059243029,0.0141,0.0106,60.4570,32,35.25,4.64*241107114751
UPMHN:2,14.655228895,121.059243028,0.0141,0.0114,60.4589,32,35.25,4.60*241107114753
UPMHN:2,14.655228914,121.059243052,0.0141,0.0139,60.4490,32,35.25,4.62*241107114755
UPMHN:2,14.655228905,121.059242998,0.0141,0.0125,60.4653,32,35.25,4.61*241107114757
UPMHN:2,14.655228908,121.059243011,0.0141,0.0106,60.4844,32,35.25,4.62*241107114759
